OID_,ID,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_RSEI_AIR,D5_RSEI_AIR,D2_PTRAF,D5_PTRAF,D2_LDPNT,D5_LDPNT,D2_PNPL,D5_PNPL,D2_PRMP,D5_PRMP,D2_PTSDF,D5_PTSDF,D2_UST,D5_UST,D2_PWDIS,D5_PWDIS,D2_NO2,D5_NO2,D2_DWATER,D5_DWATER,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,Shape_Length,Shape_Area
7069,06037462400,CA,Los Angeles County,9,3874,3869,3082,2312,0.596799174,925,0.239079866,237,0.076898118,199,0.051368095,701,0.180949923,0.138461538,12.187617759562800,96.655159999999995,0.434982448,601.578876343143520,5252074.076106915250421,0.483512118,0,9.733663450630726,0,18910.631981878708757,9.123781325557443,0,98.751600532551137,66.053557791242000,169.554634876644428,113.412712434019284,147.195781925878123,98.457189915247511,119.247215737420248,79.762786766782796,126.700166721009012,84.747960939706715,173.281110368438789,115.905299520481250,141.606068688186554,94.718309285554568,0,0,104.341313770242721,69.792438420934943,0,0,160.238446147158470,107.181244717864388,93.161887294859568,62.314677161549056,0,0,1305487.000000000000000,10596.000000000000000,0,1,0,0,0.046609267,0.000128673
7070,06037462500,CA,Los Angeles County,9,6454,6330,4641,3743,0.579950418,579,0.091469194,181,0.039000215,260,0.040285095,1087,0.168422684,0.157948718,12.196586885245900,97.237459999999999,0.397289504,565.437090063488768,4547379.222774891182780,0.47080191,0,8.608955516869758,0,27027.809319894768123,8.839434038843450,0,74.333310808184791,50.999030392625876,129.031407440622644,88.526618794746810,102.383616773537540,70.243947521918670,86.955948492593521,59.659243100807629,86.955948492593521,59.659243100807629,129.031407440622644,88.526618794746810,105.188647370072800,72.168439234847938,0,0,71.528280211649502,49.074538679696602,0,0,126.226376844087369,86.602127081817528,63.113188422043685,43.301063540908764,0,0,2422830.000000000000000,144779.000000000000000,0,1,0,0,0.097084388,0.00025104
7071,06037462600,CA,Los Angeles County,9,2349,2339,1737,1026,0.436781609,286,0.122274476,64,0.036845135,127,0.05406556,485,0.206470839,0.134358974,12.256018579235000,96.862719999999996,0.435215616,565.964023105887463,5765886.550980044528842,0.482412128,0,8.946061644282313,0,23506.397598157320317,9.160119693454988,0,65.391872093515985,40.064428592933396,110.197414083517685,67.515981517721102,95.665886951625239,58.612775163735897,75.079556848110954,45.999899495590199,87.189162791354647,53.419238123911200,119.885098838112654,73.451452420377890,92.033005168652139,56.386973575239594,0,0,64.180911499191623,39.322494730101297,0,0,106.564532300544585,65.290179929224792,60.548029716218508,37.096693141604995,0,0,1048627.000000000000000,0,0,0,0,0,0.049998024,0.000102521
7072,06037462700,CA,Los Angeles County,9,5539,5464,4027,3454,0.623578263,980,0.179355783,431,0.107027564,311,0.056147319,741,0.13377866,0.143589744,12.404841256830601,96.574520000000007,0.435657207,589.576625280740359,9046055.505488352850080,0.521182074,0.077510355,11.639297956951197,0,23938.956517672704649,10.122162531823914,0,97.592410311275088,51.392296338599557,158.587666755822028,83.512481550224280,137.675007403405942,72.499846620524380,109.791461600184476,57.816333380924505,158.587666755822028,83.512481550224280,146.388615466912654,77.088444507899339,135.932285790704583,71.582127043049383,34.854432254026818,18.354391549499841,106.306018374781800,55.980894225974517,0,0,153.359501917718006,80.759322817799301,109.791461600184476,57.816333380924505,0,0,1675551.000000000000000,0,0,0,0,0,0.053814389,0.000163796
7073,06037462800,CA,Los Angeles County,9,2875,2875,2266,1813,0.630608696,610,0.212173913,167,0.073698147,251,0.087304348,332,0.115478261,0.161025641,12.422925409836100,96.861959999999996,0.435432049,585.062976121673955,8638553.316195514053106,0.525434164,0.101055421,11.379341176946898,0,29255.096265351719921,10.548009171539444,0,103.689355212398837,56.402853656925089,168.495202220148116,91.654637192503273,146.276054674634082,79.568311408876468,116.650524613948690,63.453210364040729,164.792010962562443,89.640249561898798,153.682437189805427,83.597086670085403,144.424459045841246,78.561117593574238,38.883508204649566,21.151070121346908,111.095737727570182,60.431628918134024,0,0,168.495202220148116,91.654637192503273,125.908502757912871,68.489179440551894,0,0,1126292.000000000000000,1079.000000000000000,0,0,0,0,0.04572379,0.000110208
7074,06037462900,CA,Los Angeles County,9,3828,3828,2885,2625,0.685736677,529,0.138192268,63,0.021837088,327,0.085423197,828,0.21630094,0.169230769,12.422320491803299,97.135750000000002,0.320085272,591.782566473827842,7650256.506363324820995,0.510524698,0.100809169,9.863526464682854,0,41468.822117826231988,9.295952414203164,0,97.740916444723041,62.199282153156780,160.574362730616429,102.184534965900426,102.977036968547495,65.531386554218741,109.958531000313428,69.974192422301371,148.356748175026041,94.409624696755827,171.046603778265336,108.848743768024363,134.393760111494174,85.524012960590568,36.652843666771140,23.324730807433792,97.740916444723041,62.199282153156780,0,0,164.065109746499388,104.405937899941733,90.759422412957107,57.756476285074150,0,0,2344777.000000000000000,0,0,1,0,0,0.064364408,0.000229221
7075,06037463000,CA,Los Angeles County,9,2748,2713,1963,1845,0.67139738,438,0.161444895,54,0.027508915,194,0.070596798,457,0.166302766,0.116923077,12.427036065573800,97.696500000000000,0.315465259,646.688725194013273,6465472.788533716462553,0.517081901,0.102168711,9.306968274097075,0,71420.302897259272868,8.670579741112144,0,99.938672443648102,54.937278467353124,164.184961871707600,90.254100339223001,105.292529895986391,57.880346956675616,117.784863951442404,64.747506765094755,139.200293760795574,76.519780722384709,140.984912911575009,77.500803552158871,137.415674610016140,75.538757892610548,39.261621317147473,21.582502255031585,96.369434142089247,52.975232807804801,0,0,173.108057625604744,95.159214488093809,76.738623483515511,42.183981680289008,0,0,1816831.000000000000000,0,0,1,0,0,0.054452865,0.000177614
7076,06037463103,CA,Los Angeles County,9,5474,5438,4053,4063,0.742236025,1107,0.203567488,646,0.159388108,300,0.054804531,1171,0.213920351,0.17025641,12.702218032786901,96.843689999999995,0.349569139,689.977617845735836,7010688.163442492485046,0.699703731,0.125552373,11.698165761664198,0,59409.525327918796393,9.643051822286788,0,120.690574208539601,85.359553116301157,186.149868694527186,131.656259891244162,130.918588971975169,92.593413549886009,137.055397830036497,96.933729810036908,167.739442120343199,118.635311110791449,188.195471647214305,133.103031977961137,169.785045073030290,120.082083197508410,53.185676769864912,37.616074254641191,124.781780113913840,88.253097289735109,0,0,196.377883457962753,138.890120324829013,116.599368303165392,82.466008942867234,0,0,3661950.000000000000000,13187.000000000000000,0,1,2,1,0.122555515,0.000359212
7077,06037463200,CA,Los Angeles County,9,3428,3387,2791,2164,0.631271879,407,0.120165338,167,0.059835185,144,0.042007001,896,0.261376896,0.128205128,12.660242076502700,96.755970000000005,0.355409435,641.003239299654979,6372515.059719638898969,0.686834065,0.11850918,12.679160238379588,0,37998.097950820112601,10.027271557018770,0,93.592753191569386,54.409158896084890,144.354924414115487,83.919211178707201,103.110660295796777,59.942293699076572,103.110660295796777,59.942293699076572,122.146474504251572,71.008563305059937,141.182288712706367,82.074832911043302,130.078063757774402,75.619508974219670,38.071628416909583,22.132539211966733,99.938024594387656,58.097915431412673,0,0,147.527560115524636,85.763589446371086,98.351706743683081,57.175726297580731,0,0,1628599.000000000000000,0,0,0,0,0,0.070714673,0.000159185
7078,06037463300,CA,Los Angeles County,9,1934,1934,1484,1083,0.559979317,220,0.113753878,49,0.033018868,115,0.059462254,344,0.1778697,0.132307692,12.652528415300500,96.494579999999999,0.378198032,628.527188349833409,5475237.614944696426392,0.657971938,0.117127363,15.049562327648037,0,29756.593650111492025,9.776154807724875,0,84.246715000915614,45.609861382202858,129.939848560734248,70.347413318312874,98.525819238358949,53.340346362237234,92.814177543381618,50.248152370223487,99.953729662103271,54.113394860240675,132.795669408222921,71.893510314319755,117.088654747035264,63.389976836281932,34.269850169863979,18.553163952082517,98.525819238358949,53.340346362237234,0,0,129.939848560734248,70.347413318312874,84.246715000915614,45.609861382202858,0,0,659665.000000000000000,0,0,1,0,0,0.043870898,6.44768E-05
7079,06037463400,CA,Los Angeles County,9,5547,5543,4572,3501,0.631151974,982,0.177160382,115,0.025153106,279,0.050297458,745,0.134306833,0.154871795,12.605637704917999,96.369780000000006,0.387314717,617.622281471459928,5995247.206427652388811,0.602449288,0.148512565,13.528844191219784,0,27185.006158639167552,9.651194929391719,0,101.570510933457882,52.646381861195024,159.360629223183935,82.600357747737021,124.336315108198448,64.446432968014591,113.829020873702802,59.000255534097867,129.589962225446271,67.169521684972963,134.843609342694094,69.892610401931321,140.097256459941917,72.615699118889680,50.785255466728941,26.323190930597512,113.829020873702802,59.000255534097867,0,0,157.609413517434660,81.692661508750902,99.819295227708608,51.738685622208898,0,0,1926653.000000000000000,3397.000000000000000,0,1,0,0,0.07840171,0.000188651
7080,06037463500,CA,Los Angeles County,9,6063,5089,3936,3188,0.525812304,1247,0.245038318,3,0.000762195,478,0.078838859,738,0.12172192,0.132307692,12.629300273224001,96.053370000000001,0.408760952,625.932001439109172,6009456.197089816443622,0.59336898,0.203307535,14.806091789685617,0,20109.777837002646265,10.405844434067840,0,100.993632233828478,41.121170737458598,158.455526435834344,64.517698915667793,130.595214095467867,53.173927677748189,113.182518882738805,46.084070654048432,128.853944574194941,52.464941975378210,92.287284627463947,37.576242225608716,139.301561701832384,56.718856189598064,59.203163723278763,24.105513880579178,118.406327446557526,48.211027761158356,0,0,149.749178829469827,60.972770403817918,114.923788404011717,46.793056356418404,0,0,1681987.000000000000000,0,0,1,0,0,0.052063077,0.000164399
7081,06037463601,CA,Los Angeles County,9,5924,5888,5045,3330,0.562120189,1214,0.206182065,99,0.019623389,202,0.034098582,1066,0.179945982,0.142564103,12.575646448087401,95.649349999999998,0.431548497,631.504206902631950,6241837.762712691910565,0.582633739,0.180695266,14.537819218299720,0,16835.009859265104751,10.774700424985316,0,98.594417673500118,72.825343190604357,154.691241522215705,114.260452247327535,132.592492733327759,97.937530497709318,110.493743944439785,81.614608748091086,129.192685227344981,95.426311766998822,90.094898908543215,66.547296363828124,134.292396486319120,99.193139863064559,54.396920095724205,40.179499691367923,113.893551450422549,84.125827478801583,0,0,144.491819004267427,106.726796055196047,120.693166462388078,89.148264940222575,0,0,928141.000000000000000,0,0,0,0,0,0.038205265,9.07198E-05
7082,06037463602,CA,Los Angeles County,9,5682,5626,4980,3834,0.674762408,1133,0.20138642,125,0.025100402,293,0.05156635,900,0.158394931,0.166153846,12.566340437158500,95.412530000000004,0.447884532,639.337385251309229,6992482.835898092016578,0.579692308,0.106417581,13.366313826078107,0,15701.046557625715650,11.288229356098441,0,110.602677372767104,75.244662337813708,171.624844199121384,116.758958800055751,154.462359779209237,105.083062920050168,123.951276366032104,84.325914688929146,156.369302492532796,106.380384684495240,83.905479386237118,57.082157635582810,150.648474352562090,102.488419391160051,41.952739693118559,28.541078817791405,123.951276366032104,84.325914688929146,0,0,160.183187919179943,108.975028213385372,144.927646212591384,98.596454097824846,0,0,927598.000000000000000,0,0,0,0,0,0.038106203,9.06672E-05
7083,06037463700,CA,Los Angeles County,9,3473,3473,2885,1220,0.351281313,283,0.081485747,0,0,59,0.016988195,859,0.247336597,0.154871795,12.542098633879800,94.884940000000000,0.452632665,651.076211793660491,8679895.864110477268696,0.876869407,0.10962713,12.903990245707533,0,12954.640684491438151,10.989408610057245,0,52.729813581887178,42.202022412507546,83.257600392453440,66.634772230275075,75.856924802013140,60.711681365361734,61.055573621132524,48.865499635535059,83.257600392453440,66.634772230275075,58.280320274717411,46.644340561192557,79.557262597233290,63.673226797818408,21.276942322515879,17.028886236625855,59.205404723522449,47.384726919306722,0,0,75.856924802013140,60.711681365361734,67.531164762767787,54.048204142334228,0,0,1725311.000000000000000,10596.000000000000000,0,1,0,0,0.055302611,0.000169674
7084,06037463800,CA,Los Angeles County,9,4001,3973,2899,2042,0.510372407,288,0.072489303,61,0.021041739,313,0.078230442,841,0.210197451,0.169230769,12.618286612021899,93.756969999999995,0.433767688,696.478074153604780,7396050.992381875403225,0.894851796,0.124072435,12.303244998807379,0,2182.594943079272525,9.105565773876837,0,70.241244701734573,43.428908644768782,107.783978938868572,66.640911541110725,95.673419507535030,59.153168671323002,81.140748189934769,50.167877227577733,101.728699223201801,62.897040106216856,115.050314597668702,71.133557262983359,104.150811109468506,64.394588680174408,30.276398578333868,18.719357174469302,75.085468474267998,46.424005792683872,0,0,73.874412531134638,45.675231505705099,59.341741213534384,36.689940061959831,0,0,2843041.000000000000000,24382.000000000000000,0,0,0,0,0.09058307,0.000280251
7085,06037463900,CA,Los Angeles County,9,3185,3001,2711,1312,0.411930926,316,0.105298234,93,0.034304685,168,0.052747253,1066,0.334693878,0.167179487,12.743492622950800,94.292689999999993,0.412012598,682.935303863165586,7132906.783904653042555,1.051059843544278,0.153661613,15.034105945353096,0,12107.089535121851441,10.049045429095807,0,65.668974466329729,57.205609481506528,100.173011897791113,87.262794124331990,83.477509914825930,72.718995103609998,74.573242190577830,64.962302292558263,92.381777639074031,80.475687914661719,91.268744173543013,79.506101313280254,97.946944966729092,85.323620921569059,32.277970500399356,28.118011440062531,75.686275656108833,65.931888893939728,0,0,90.155710708011995,78.536514711898789,69.008074862922768,60.114369285650930,0,0,1873331.000000000000000,8647.000000000000000,0,0,0,0,0.059265085,0.000183928
7086,06037464000,CA,Los Angeles County,9,5387,5341,4412,2941,0.545943939,463,0.086687886,98,0.022212149,297,0.055132727,1068,0.198255058,0.12,12.808801639344299,95.011730000000000,0.400963369,672.037079944907305,6349239.896888851188123,0.906061817,0.224462235,15.264072482292081,0,17682.633009437133296,10.036475194498015,0,79.317773399815323,31.775362239058801,118.976660099722977,47.663043358588197,97.825253859772232,39.189613428172521,87.249550739796859,34.952898462964683,101.791142529762993,40.778381540125459,96.503290969775307,38.660024057521539,113.688808539735291,45.544685875984278,47.590664039889191,19.065217343435279,91.215439409787621,36.541666574917620,0,0,112.366845649738366,45.015096505333297,81.961699179809159,32.834540980360757,0,0,3144310.000000000000000,1838.000000000000000,0,3,0,0,0.080197989,0.000307468
7087,06037464101,CA,Los Angeles County,9,2014,2014,1563,1520,0.754716981,129,0.064051639,0,0,57,0.028301887,669,0.332174777,0.129230769,12.890284699453600,95.554069999999996,0.378906096,692.830056269494662,5211073.572851272299886,1.605348130774234,0.250659844,12.480130954609972,0,25982.487168571584334,8.892743862923302,0,101.617480905134244,50.945958719914891,149.927430843640678,75.166168603153125,114.944363646791203,57.627395929084059,111.612642961376963,55.957036626791769,113.278503304084083,56.792216277937911,164.920173928004772,82.682785463468434,153.259151529054918,76.836527905445408,64.968553365577634,32.572006394699685,104.949201590548483,52.616318022207182,0,0,148.261570500933573,74.330988952006976,76.629575764527459,38.418263952722704,0,0,3176977.000000000000000,2087.000000000000000,0,0,0,0,0.101831047,0.000310671
7088,06037464102,CA,Los Angeles County,9,4618,4618,3390,3647,0.789735816,803,0.173884799,282,0.083185841,218,0.047206583,766,0.165872672,0.129230769,12.997972950819699,94.776330000000002,0.392176802,719.744831416269790,5793614.984996517188847,3.085015419458712,0.262632098,13.004232518719096,0,21208.688110821480223,9.168017615468678,0,129.324350543955063,47.539838870213700,184.749072205650066,67.914055528876716,147.799257764520064,54.331244423101367,139.588187888713378,51.312841955151292,149.852025233471721,55.085845040088891,197.065677019360066,72.441659230801832,195.012909550408409,71.687058613814301,82.110698758066704,30.184024679500759,131.377118012906720,48.294439487201217,0,0,178.590769798795066,65.650253677914151,102.638373447583376,37.730030849375950,0,0,3083104.000000000000000,2728.000000000000000,1,0,3,0,0.126499243,0.000301538
7089,06037464200,CA,Los Angeles County,9,5810,5810,4004,4634,0.797590361,579,0.099655766,43,0.010739261,312,0.053700516,1219,0.209810671,0.098461538,12.882048907103799,96.005640000000000,0.378508319,681.621164610614301,5084371.882349313236773,2.322568684776611,0.219477408,12.324411258682735,0,32858.354164626129204,9.112439417436638,0,113.039570323104414,36.649224855136922,168.632801629549220,54.673433800286226,127.864432004823030,41.455680573843402,124.158216584393386,40.254066644166784,124.158216584393386,40.254066644166784,181.604555601052994,58.879082554154401,174.192124760193707,56.475854694801157,66.711877567733751,21.629050734179167,114.892678033319243,37.250031819975234,0,0,170.485909339764049,55.274240765124539,90.802277800526497,29.439541277077200,0,0,3448978.000000000000000,11524.000000000000000,1,0,0,0,0.076579484,0.000338184
7090,06037480002,CA,Los Angeles County,9,3936,3843,2977,3183,0.808689024,586,0.152485038,143,0.048034934,144,0.036585366,880,0.223577236,0.112820513,12.992812568306000,96.067639999999997,0.360273287,759.832540109426191,5218961.959336902014911,1.230953319045671,0.166191335,12.517185289029616,0,48113.372769836634689,9.257342643983472,0,127.760206263203173,75.548060181341654,184.542520157960155,109.124975817493493,133.844025609070002,79.145586856643632,139.927844954936802,82.743113531945625,137.899905172981221,81.543937973511618,184.542520157960155,109.124975817493493,182.514580376004545,107.925800259059500,62.866133240623782,37.174442311453831,127.760206263203173,75.548060181341654,0,0,192.654279285782565,113.921678051229478,105.452868661691511,62.357129038567713,0,0,1403749.000000000000000,0,0,0,1,0,0.051025853,0.000137176
7091,06037480011,CA,Los Angeles County,9,5154,5087,3389,4325,0.839154055,1737,0.34145862,476,0.140454411,529,0.102638727,640,0.124175398,0.082051282,12.913054918032801,96.553500000000000,0.348758993,746.345776182149621,5397234.015790143981576,0.896289856,0.154000721,13.588360719881328,0,54624.028082149277907,9.868487994422344,0,163.383053036752159,74.812442161671868,239.804158489426527,109.805358656647428,168.653474102453828,77.225746747532256,179.194316233857194,82.052355919253017,184.464737299558863,84.465660505113405,163.383053036752159,74.812442161671868,226.628105825172327,103.772097191996465,76.421105452674396,34.992916494975553,171.288684635304662,78.432399040462442,0,0,252.980211153680727,115.838620121298391,158.112631971050462,72.399137575811494,0,0,1091246.000000000000000,35252.000000000000000,0,0,3,0,0.043860364,0.000110089
7092,06037480012,CA,Los Angeles County,9,4908,4875,3630,4067,0.828647107,1015,0.208205128,363,0.1,109,0.022208639,963,0.196210269,0.139487179,13.048769125683100,96.150520000000000,0.348303451,784.321210706975648,5208831.896367142908275,1.253048270848786,0.19819698,13.220527881276402,0,59994.093070247938158,10.004137105710967,0,140.397019612661950,73.808121892181461,202.795694996067283,106.611731622039883,142.625543733497864,74.979679382533547,155.996688458513290,82.009024324646063,151.539640216841491,79.665909343941891,160.453736700185090,84.352139305350235,200.567170875231369,105.440174131687797,75.769820108420745,39.832954671970946,142.625543733497864,74.979679382533547,0,0,213.938315600246796,112.469519073800313,138.168495491826064,72.636564401829375,0,0,1282871.000000000000000,0,0,0,3,0,0.046524624,0.000125359
7093,06037480101,CA,Los Angeles County,9,4218,4173,3001,3761,0.891654813,1176,0.281811646,389,0.129623459,475,0.112612613,856,0.202939782,0.154871795,13.186938251366101,95.819069999999996,0.331648533,829.265387924641004,5510643.840386824682355,3.454047979042900,0.318862517,15.060679274584420,0,64127.740116944776673,10.462441061719767,0,166.748894868270781,107.454034257608896,233.448452815579088,150.435647960652460,156.487424414838728,100.841478303294494,182.141100548418848,117.372868189080478,182.141100548418848,117.372868189080478,218.056247135431022,140.516814029180864,246.275290882369177,158.701342903545424,112.876174987752535,72.738115497458324,177.010365321702835,114.066590211923284,0,0,246.275290882369177,158.701342903545424,171.879630094986823,110.760312234766090,0,0,1136820.000000000000000,0,1,0,4,4,0.044758364,0.000111076
7094,06037480102,CA,Los Angeles County,9,4059,3987,3080,3307,0.814732693,973,0.24404314,316,0.102597403,120,0.029563932,757,0.186499138,0.134358974,13.188675683060101,95.345489999999998,0.377340001,815.549735482658889,5594610.242660988122225,2.893742074480676,0.315202307,15.169042310192816,0,55517.212440998686361,9.966399891362714,0,149.829357478333918,82.794471265786555,207.456033431539282,114.638498675704469,159.049625630846776,87.889515651373429,163.659759707103206,90.437037844166852,163.659759707103206,90.437037844166852,184.405363050257137,101.900887711737312,218.981368622180355,121.007304157688054,101.422949677641427,56.045488241455516,159.049625630846776,87.889515651373429,0,0,221.286435660308541,122.281065254084766,140.609089325821060,77.699426880199695,0,0,1228398.000000000000000,0,1,1,3,0,0.045717812,0.000120023
7095,06037480201,CA,Los Angeles County,9,3644,3545,2653,2616,0.717892426,222,0.062623413,120,0.045231813,164,0.045005488,708,0.194291987,0.100512821,13.153462568306001,94.670230000000004,0.394246835,746.814053934182994,5353009.649080776609480,2.382028607297091,0.291213657,13.263584622497904,0,30737.255885328791919,9.009931755406257,0,103.317213810746892,31.589059610771919,143.054603737957223,43.738697922607273,114.443682990365787,34.990958338085818,108.085700602012139,33.047016208192161,109.675196199100540,33.533001740665576,157.360064111752962,48.112567714868000,149.412586126310885,45.682640052500929,66.758815077713379,20.411392363883394,101.727718213658477,31.103074078298505,0,0,144.644099335045638,44.224683455080687,76.295788660243858,23.327305558723879,0,0,1531132.000000000000000,1750.000000000000000,0,0,0,0,0.058126411,0.000149773
7096,06037480202,CA,Los Angeles County,9,2756,2756,2076,2193,0.795718433,429,0.155660377,207,0.099710983,115,0.041727141,754,0.273584906,0.161025641,13.164771584699499,95.050380000000004,0.404589454,750.844320079428144,5661272.427165966480970,4.110271924205620,0.298087715,13.558174437731417,0,44014.558216769786668,8.938127523002594,0,130.760473145350261,80.589886506685545,181.052962816638825,111.585996701564596,148.865769427014158,91.748486176842007,138.807271492756428,85.549264137866189,144.842370253311060,89.268797361251686,199.158259098302722,122.744596371721059,193.123160337748089,119.025063148335576,86.503082234616329,53.313309535191976,130.760473145350261,80.589886506685545,0,0,189.099761164044992,116.545374332745254,94.549880582022496,58.272687166372627,0,0,1515054.000000000000000,0,1,0,3,0,0.048962584,0.000148032
7097,06037480302,CA,Los Angeles County,9,4384,4384,3443,3703,0.844662409,736,0.167883212,419,0.121696195,304,0.069343066,879,0.200501825,0.134358974,13.241471311475401,93.748120000000000,0.429080412,784.540214611232955,5922241.681672221049666,6.828263761628067,0.307126679,14.760968738893627,0,27611.760942620370770,9.743969675177308,0,141.445293794309862,90.004577931208800,190.736835571114824,121.369809634508840,167.162619938729847,106.369046645974038,150.017735842449866,95.459400836130541,158.590177890589842,100.914223741052297,137.159072770239874,87.277166478747930,207.881719667394805,132.279455444352323,94.296862529539908,60.003051954139202,145.731514818379878,92.731989383669671,0,0,192.879946083149832,122.733515360739275,124.300409698029881,79.094932121365318,0,0,1050464.000000000000000,0,1,0,2,0,0.045910527,0.000102629
7098,06037480303,CA,Los Angeles County,9,4387,4387,3145,4031,0.918851151,1009,0.229997721,386,0.122734499,314,0.071575108,522,0.118987919,0.131282051,13.311563387978101,92.793369999999996,0.449275975,820.969594835417752,6877387.394551320001483,2.215337682540668,0.424430233,16.429328304643313,0,24541.028418681278708,10.504792727111081,0,165.395405204702655,76.041272967556679,219.704344227142343,101.010049165858860,199.955639128073358,91.930494184658073,175.269757754237162,80.581050458157080,199.955639128073358,91.930494184658073,167.863993342086275,77.176217340206776,232.047284914060441,106.684771029109370,123.429406869181093,56.747218632504982,177.738345891620781,81.715994830807176,0,0,219.704344227142343,101.010049165858860,167.863993342086275,77.176217340206776,0,0,451631.000000000000000,0,0,0,5,0,0.0266672,4.41208E-05
7099,06037480304,CA,Los Angeles County,9,4426,4285,3360,4143,0.936059648,931,0.217269545,609,0.18125,169,0.038183461,746,0.16854948,0.151794872,13.316469125683099,93.025899999999993,0.449010907,815.072463053272145,6653512.864444162696600,6.240122514090521,0.367220812,14.907841736874641,0,25724.495951411587157,10.499872356408533,0,165.186007545647897,97.973424093232481,219.426189127800967,130.143802153696868,199.702486734290744,118.445482858982544,175.047858742403008,103.822583740589636,194.771561135913203,115.520903035303959,138.065916754571390,81.888235063000280,239.149891521311162,141.842121448411206,118.342214361061195,70.189915768285957,167.651470344836696,99.435714005071773,0,0,219.426189127800967,130.143802153696868,165.186007545647897,97.973424093232481,0,0,436639.000000000000000,0,1,0,5,2,0.026829582,4.26567E-05
7100,06037480400,CA,Los Angeles County,9,5517,5513,4329,4630,0.839224216,1432,0.259749683,458,0.105798106,163,0.029545043,967,0.175276418,0.153846154,13.196216393442599,93.601569999999995,0.414829123,776.180323611477434,6366485.584604486823082,4.430834185679605,0.297678642,13.898761620232316,0,25329.022829857807665,10.041623530784545,0,155.909714349077120,94.908273565594740,213.476378108736384,129.951328420583565,182.294435238920954,110.969673707464622,167.902769299006138,102.208909993717413,184.693046228906752,112.429800993089145,165.504158309020340,100.748782708092875,230.266655038636998,140.172219419955297,103.140272569389481,62.785473281854983,158.308325339062918,96.368400851219278,0,0,213.476378108736384,129.951328420583565,148.713881379119726,90.527891708721128,0,0,1285545.000000000000000,0,1,0,3,2,0.054162189,0.0001256
7101,06037480500,CA,Los Angeles County,9,5417,5413,3981,2576,0.475539967,362,0.066876039,19,0.00477267,263,0.048550858,913,0.168543474,0.152820513,13.128937704918000,93.515870000000007,0.406676187,757.437136817553437,6734197.191899020224810,3.133917629227112,0.284849907,13.826698612747030,0,18295.767513344126201,9.936662196338812,0,72.094276696962112,46.082148636667753,100.256103531712938,64.082987947866101,83.359007430862448,53.282484361147091,77.726642063912280,49.682316498907419,90.117845871202633,57.602685795834688,109.267888118833199,69.843256527449569,107.014941972053137,68.403189382553691,47.311869082381385,30.241410042813214,74.347222843742173,47.522215781563624,0,0,95.750211238152801,61.202853658074361,68.714857476792019,43.922047919323951,0,0,2111457.000000000000000,0,1,0,0,0,0.073866758,0.000206304
7102,06037480601,CA,Los Angeles County,9,4188,4188,2927,2846,0.679560649,560,0.133715377,44,0.015032456,315,0.0752149,361,0.086198663,0.137435897,12.947868032786900,94.195020000000000,0.405522448,708.684744510209725,7147112.133249825797975,1.753555210708433,0.246866689,13.046302075783265,0,16064.569304396314692,10.285428417091577,0,106.657918865308559,42.909100594844169,153.105722242136466,61.595321821631146,127.301387032787630,51.214087806749490,115.259363935091500,46.369511933138050,142.783988158396937,57.442828215678482,134.182543088613983,53.982416877384601,158.266589284006244,63.671568624607474,67.091271544306991,26.991208438692301,110.098496893221736,44.293265130161721,0,0,144.504277172353540,58.134910483337258,111.818785907178324,44.985347397820497,0,0,706578.000000000000000,0,0,0,0,0,0.042738376,6.90462E-05
7103,06037480602,CA,Los Angeles County,9,4149,4011,3173,2108,0.508074235,371,0.092495637,138,0.043491963,226,0.054470957,450,0.10845987,0.137435897,12.910136612021899,93.559470000000005,0.406087837,721.229976618049250,7994863.871029331348836,1.615727354742683,0.278263214,13.318607401211088,0,9210.522694093080645,10.074232946136425,0,78.399816771397624,36.515392414502649,112.541672462167554,52.417256853076381,93.573974856184265,43.582887720535417,85.986895813790937,40.049140067519033,110.012646114703116,51.239340968737586,110.012646114703116,51.239340968737586,116.335211983364218,54.184130679584577,51.845040123021008,24.147275628945302,82.193356292594288,38.282266241010845,0,0,99.896540724845352,46.527677431382408,78.399816771397624,36.515392414502649,0,0,1631417.000000000000000,24599.000000000000000,0,0,0,0,0.069612394,0.000161825
